epoch,train_loss,train_acc,train_time,val_loss,val_acc
86,0.025760388476387286,99.1675,84.68712520599365,0.4653759247540862,89.16
87,0.02525577413144346,99.115,84.58417391777039,0.4511611893584457,89.54
88,0.0273938404482465,99.0925,84.71300959587097,0.52519303069839,88.31
89,0.02288966763841982,99.17,84.55903887748718,0.46751123987421206,89.1
90,0.023270644917756843,99.215,84.72060561180115,0.4718589094243472,89.21
91,0.021196031901678934,99.3075,84.59799551963806,0.4753546211161191,89.1
92,0.022641109801031435,99.2225,84.62283706665039,0.47598514960536475,89.58
93,0.02400938300813843,99.21,84.70166540145874,0.4864176434429386,89.31
94,0.019395886204047752,99.3625,84.59234642982483,0.48247226374813273,89.51
95,0.024551520484109846,99.1675,84.71365070343018,0.5138332125129579,89.12
96,0.026109245142709025,99.115,84.57328939437866,0.5195905387024337,88.72
97,0.026668215004248194,99.0575,84.66973686218262,0.4868295332299003,89.15
98,0.021217708421771387,99.3,84.61488056182861,0.4737001450001439,89.32
99,0.02007616114075156,99.335,83.91050982475281,0.46697757006446017,89.23
