epoch,train_loss,train_acc,train_time,val_loss,val_acc
83,0.3017973499937941,89.59,24.959815502166748,0.5180250115786926,83.06
84,0.3099957985904651,89.5275,24.970080375671387,0.45016444050058535,84.69
85,0.3002764606437744,89.9025,25.04049825668335,0.5386296020278448,83.03
86,0.29935379826222747,89.7275,24.97481870651245,0.4854270338634901,84.32
87,0.3005437532933756,89.74,24.929218769073486,0.5365571930438657,81.98
88,0.2982841503267852,89.6925,24.932400703430176,0.45719350440592704,84.87
89,0.294854556790556,89.96,24.954691171646118,0.5038747806337815,83.38
90,0.2994547465833993,89.8325,24.96559977531433,0.46857898710649226,84.69
91,0.2998178040924164,89.66,24.94904637336731,0.4831662528877017,84.44
92,0.29976049075111416,89.78,24.954869747161865,0.5135867542858366,82.82
93,0.3013289947622119,89.6525,25.002466678619385,0.47052206947833675,84.16
94,0.2970037371777117,89.9975,24.949720859527588,0.4971693822100193,83.68
95,0.30118935262433255,89.61,24.945927619934082,0.4839193375804756,84.01
96,0.2976798683690568,89.8175,24.931711673736572,0.4911072834194461,84.03
97,0.29742663303693645,89.77,24.95527195930481,0.45264116853852815,84.83
98,0.2911251159236073,90.125,24.88314175605774,0.45453392365310763,84.84
99,0.2971762754856207,89.8875,24.929975271224976,0.5081675478929206,83.28
